DB군|식품대분류|식품명
가공식품|캔디류|블루베리멀티비타C
가공식품|캔디류|요구르트패밀리비타C
가공식품|캔디류|제주감귤비타Q 정
가공식품|캔디류|땅콩캬라멜
가공식품|캔디류|종합캬라멜
가공식품|캔디류|호박엿
가공식품|캔디류|홍삼검은깨유과
가공식품|캔디류|HOPE 츄어블 비타C
가공식품|캔디류|대빵 달고나
가공식품|캔디류|블루베리비타C플러스
가공식품|캔디류|프라임디저트캔디
가공식품|캔디류|신계피맛캔디
가공식품|캔디류|굴리굴리볼스틱
가공식품|캔디류|굴리굴리 롤리팝
가공식품|캔디류|simplus종합캔디
가공식품|캔디류|초이스엘 9가지맛 캔디
가공식품|캔디류|더블믹스캔디
가공식품|캔디류|신흑사탕캔디
가공식품|캔디류|New 로보카폴리 비타D+
가공식품|캔디류|멜랜드 쿨민트캔디
가공식품|캔디류|블루베리멀티비타C
가공식품|캔디류|신 박하향 캔디
가공식품|캔디류|멜랜드 투믹스
가공식품|캔디류|요구르트멀티비타C
가공식품|캔디류|빅마켓종합과일맛캔디
가공식품|캔디류|석류멀티비타C
가공식품|캔디류|청포도멀티비타C
가공식품|캔디류|계피캔디
가공식품|캔디류|디저트종합캔디
가공식품|캔디류|종합과일향캔디
가공식품|캔디류|밀레니엄 종합캔디
가공식품|캔디류|후르츠맛캔디
가공식품|캔디류|스타팝스
가공식품|캔디류|땅콩사탕
가공식품|캔디류|카페라떼양갱
가공식품|캔디류|홍삼양갱
가공식품|캔디류|팥양갱
가공식품|캔디류|산내마을 홍삼양갱
가공식품|캔디류|제주녹차양갱
가공식품|캔디류|검은깨양갱
가공식품|캔디류|금산고려홍삼양갱
가공식품|캔디류|초코양갱
가공식품|캔디류|참고운양갱
가공식품|캔디류|고려홍삼블루베리비타민젤리
가공식품|캔디류|김정환홍삼 무설탕캔디
가공식품|캔디류|노니정
가공식품|캔디류|뷰티플석류피쉬콜라겐
가공식품|캔디류|뺄리오 레몬밤정
가공식품|캔디류|뺄리오 보이차정
가공식품|캔디류|쁘띠첼 코코그린애플
가공식품|캔디류|쁘띠첼 코코레몬
가공식품|캔디류|상큼 비타C
가공식품|캔디류|스파이더캔디 벌꿀솜사탕
가공식품|캔디류|양배추에 쏙 빠지다
가공식품|캔디류|더 탱글 마이구미
가공식품|캔디류|청포도과즙 그대로 마이구미
가공식품|캔디류|자임 곤약젤리 청포도
가공식품|캔디류|데르뜨 오렌지
가공식품|캔디류|다시마제리
가공식품|캔디류|돌 망고 젤리
가공식품|캔디류|쁘띠첼 코코포도
가공식품|캔디류|호박제리
가공식품|캔디류|포도쪼옥
가공식품|캔디류|더 쫄깃해진 젤리밥
가공식품|캔디류|블루베리젤리
가공식품|캔디류|New블루베리제리
가공식품|캔디류|사과젤리
가공식품|캔디류|감귤쪼옥
가공식품|캔디류|과일맛찹쌀젤리
가공식품|캔디류|맛있는계피제리
가공식품|캔디류|돌 망고 젤리 90
가공식품|캔디류|감귤젤리
가공식품|캔디류|New호박제리
가공식품|캔디류|New복분자제리
가공식품|캔디류|돌코코파인젤리250
가공식품|캔디류|돌황도요거트젤리250
가공식품|캔디류|녹차 제리
가공식품|캔디류|호박제리
가공식품|캔디류|New제주감귤제리
가공식품|캔디류|레네세 홍삼젤리
가공식품|캔디류|오프라이스 곤약젤리 파인애플
가공식품|캔디류|송이젤리
가공식품|캔디류|마스코바도 생강젤리
가공식품|캔디류|제주감귤 비타젤리
가공식품|캔디류|젤리틱 복숭아  젤리
가공식품|캔디류|산약촌 복분자젤리
가공식품|캔디류|산약촌 오디젤리
가공식품|캔디류|쁘띠첼 복숭아 에디션
가공식품|캔디류|톳앤젤리
가공식품|캔디류|마스코바도 감귤젤리
가공식품|캔디류|젤리틱 패션후루츠 젤리
가공식품|캔디류|젤리틱 오렌지 젤리
가공식품|캔디류|짜먹는 젤리쭈 포도
가공식품|캔디류|짜먹는 젤리쭈 사과
가공식품|캔디류|청매실젤리골드
가공식품|캔디류|아로니아젤리
가공식품|캔디류|젤리틱 깔라만시 젤리
가공식품|캔디류|복숭아젤리-1
가공식품|캔디류|New 제주오메기떡제리
가공식품|캔디류|복분자젤리2
가공식품|캔디류|제주감귤 제리뽀
가공식품|캔디류|다시마 함초제리
가공식품|캔디류|진블루베리 젤리
가공식품|캔디류|백두대간 생강젤리
가공식품|캔디류|산약촌사과젤리
가공식품|캔디류|힐링미구미
가공식품|캔디류|복음자리 잼잼젤리
가공식품|캔디류|제주백년초 비타젤리
가공식품|캔디류|꿈엔들 아로니아 제리
가공식품|캔디류|가바현미에 빠지다
가공식품|캔디류|레몬밤 포텐
가공식품|캔디류|롱키원(노랑)
가공식품|캔디류|롱키원(빨강)
가공식품|캔디류|보이차에 쏙 빠진 하루
가공식품|캔디류|스키니걸즈 레몬밤정
가공식품|캔디류|스키니옥수수수염
가공식품|캔디류|아임더 닥터 노니정
가공식품|캔디류|아임더닥터 맥주효모 비오틴
가공식품|캔디류|아임더닥터아티초크
가공식품|캔디류|엘아르기닌맥스2000
가공식품|캔디류|국산 아로니아 정
가공식품|캔디류|국산 풋사과 정
가공식품|캔디류|옛날왕마볼
가공식품|캔디류|실큐(SIL-Q) 비타플러스-C 아로니아맛
가공식품|캔디류|실큐(SIL-Q) 비타플러스-C 아사이베리맛
가공식품|캔디류|에너지
가공식품|캔디류|콜라볼
가공식품|캔디류|맛있는 땅콩캬라멜
가공식품|캔디류|과일향스틱캔디
가공식품|캔디류|별사탕
가공식품|캔디류|홍옥춘
가공식품|캔디류|홍삼캔디
가공식품|캔디류|꼬꼬마콜라볼
가공식품|캔디류|모두랑제리
가공식품|캔디류|사이다멜짱
가공식품|캔디류|사이다크림
가공식품|캔디류|썬더볼건 캔디
가공식품|캔디류|왕갈비복숭아맛캔디
가공식품|캔디류|두알톡톡보스웰리아
가공식품|캔디류|메디타민밀크씨슬1000
가공식품|캔디류|메디타민스노우셀
가공식품|캔디류|신데렐라호박마차
가공식품|캔디류|키노피존정
가공식품|캔디류|프로틴365정
가공식품|캔디류|내 몸에 꿀꺽 레몬밤 톡
가공식품|캔디류|내몸에 꿀꺽 노니 톡
가공식품|캔디류|디저트종합캔디
가공식품|캔디류|계피맛캔디
가공식품|캔디류|박하향캔디
가공식품|캔디류|알사탕
가공식품|캔디류|박하향 사탕
가공식품|캔디류|유가
가공식품|캔디류|종합캔디
가공식품|캔디류|목애쿨
가공식품|캔디류|뽀로로 아이비타C
가공식품|캔디류|New유가
가공식품|캔디류|New호박엿
가공식품|캔디류|꼬마버스 타요 키즈비타 (복숭아맛, 딸기맛, 레몬맛)
가공식품|캔디류|레모비타플러스정(딸기맛)
가공식품|캔디류|레모비타플러스정(사과맛)
가공식품|캔디류|레모비타플러스정(오렌지맛)
가공식품|캔디류|레모비타플러스정(포도맛)
가공식품|캔디류|리락쿠마 비타 레몬맛
가공식품|캔디류|리락쿠마 비타 블루베리맛
가공식품|캔디류|아이비타C+아연
가공식품|캔디류|츄어블 비타C 플러스
가공식품|캔디류|자일리톨-프로 쿨민트
가공식품|캔디류|전화놀이
가공식품|캔디류|트랜스파워 메가비타
가공식품|캔디류|귀여운 내친구 곰탱이 혼합과일맛츄정
가공식품|캔디류|자일리톨 하트캔디
가공식품|캔디류|New카푸치노맛캔디
가공식품|캔디류|종합캔디
가공식품|캔디류|고려홍삼캔디
가공식품|캔디류|누룽지향캔디
가공식품|캔디류|누룽지향 사탕
가공식품|캔디류|추억의마블사탕
가공식품|캔디류|멜랜드레몬씨캔디
가공식품|캔디류|박하향캔디
가공식품|캔디류|고려홍삼캔디
가공식품|캔디류|레네세 홍삼캔디 순
가공식품|캔디류|레네세 홍삼캔디 수
가공식품|캔디류|디저트 종합캔디
가공식품|캔디류|고려홍삼캔디
가공식품|캔디류|크루드캔디
가공식품|캔디류|신홍삼캔디
가공식품|캔디류|디저트 종합캔디
가공식품|캔디류|종합캔디
가공식품|캔디류|누룽지향캔디
가공식품|캔디류|New자두맛캔디
가공식품|캔디류|골드카푸치노캔디
가공식품|캔디류|고려홍삼캔디
가공식품|캔디류|New고려인삼캔디
가공식품|캔디류|레네세 홍삼캔디 후
가공식품|캔디류|고려홍삼캔디
가공식품|캔디류|고려홍삼 흑홍삼캔디
가공식품|캔디류|커피향캔디
가공식품|캔디류|고려홍삼흑캔디
가공식품|캔디류|황풍정 홍삼정캔디
가공식품|캔디류|한삼인 홍삼캔디
가공식품|캔디류|블로건홍삼캔디
가공식품|캔디류|홍삼캔디珍진GOLD
가공식품|캔디류|카페카푸치노맛캔디
가공식품|캔디류|고려인삼캔디
가공식품|캔디류|레몬캔디
가공식품|캔디류|검은깨맛박하향사탕
가공식품|캔디류|죽염사탕
가공식품|캔디류|흑사탕
가공식품|캔디류|딸기쮸
가공식품|캔디류|포도쮸
가공식품|캔디류|땅콩캔디
가공식품|캔디류|황풍정홍삼정젤리
가공식품|캔디류|New호박맛캔디
가공식품|캔디류|밀레니엄 쵸코캔디
가공식품|캔디류|꼬마쮸 사과맛
가공식품|캔디류|후레쉬미니제리(빙수용)
가공식품|캔디류|청매실캔디
가공식품|캔디류|멜랜드 상쾌한 허브(과일맛)
가공식품|캔디류|박하향사탕
가공식품|캔디류|땅콩알사탕
가공식품|캔디류|유자캔디
가공식품|캔디류|종합캔디
가공식품|캔디류|흑삼무설탕캔디
가공식품|캔디류|비타C패밀리-레몬맛
가공식품|캔디류|옛날왕사탕
가공식품|캔디류|커피맛캔디
가공식품|캔디류|땅콩사탕
가공식품|캔디류|허브캔디
가공식품|캔디류|땅콩맛 캔디
가공식품|캔디류|모과허브캔디
가공식품|캔디류|후르츠캔디
가공식품|캔디류|검은깨사탕
가공식품|캔디류|천마 캔디
가공식품|캔디류|라즈베리캔디
가공식품|캔디류|흑사탕
가공식품|캔디류|홍삼캔디
가공식품|캔디류|흑사탕
가공식품|캔디류|블루베리 캔디
가공식품|캔디류|계피맛캔디
가공식품|캔디류|과즙맛캔디 왕사탕
가공식품|캔디류|검은콩사탕
가공식품|캔디류|비타C패밀리-포도맛
가공식품|캔디류|로얄프로폴리스목캔디(레몬맛)
가공식품|캔디류|로얄프로폴리스목캔디(페퍼민트)
가공식품|캔디류|비타씨후르츠 캔디
가공식품|캔디류|커피맛사탕
가공식품|캔디류|유기농 스윗 그린앤 그린
가공식품|캔디류|밀레니엄 카푸치노
가공식품|캔디류|아이삼 홍삼도라지소프트캔디
가공식품|캔디류|깔라만시캔디
가공식품|캔디류|블루베리캔디
가공식품|캔디류|제주한라봉소프트캔디
가공식품|캔디류|누룽지맛캔디
가공식품|캔디류|6년근 홍삼정캔디
가공식품|캔디류|비타C패밀리-딸기맛
가공식품|캔디류|미니과일캔디
가공식품|캔디류|시원 유쾌한 캔디
가공식품|캔디류|박하향캔디
가공식품|캔디류|카스타드향 캔디
가공식품|캔디류|과일종합캔디
가공식품|캔디류|계피맛 캔디
가공식품|캔디류|종합캔디
가공식품|캔디류|엠디씨캔디
가공식품|캔디류|땅콩캬라멜
가공식품|캔디류|프로폴리네캔디
가공식품|캔디류|종합캔디
가공식품|캔디류|에티켓(레몬향)
가공식품|캔디류|후레쉬후르츠캔디
가공식품|캔디류|누룽지맛캔디
가공식품|캔디류|고려 홍삼 캔디
가공식품|캔디류|커피맛캔디
가공식품|캔디류|삼누리홍삼젤리
가공식품|캔디류|고려홍삼젤리
가공식품|캔디류|홍삼블루베리젤리
가공식품|캔디류|딸기제리
가공식품|캔디류|산약촌고구마젤리
가공식품|캔디류|다시마젤리
가공식품|캔디류|천마니 천마원 키즈
가공식품|캔디류|생강젤리
가공식품|캔디류|딸기형제리
가공식품|캔디류|함양매실제리
가공식품|캔디류|에이펙셀부추칼슘제리
가공식품|캔디류|고려홍삼젤리
가공식품|캔디류|블루메이드 한천젤리 종합세트 6가지맛
가공식품|캔디류|앵두형제리
가공식품|캔디류|제트BCAA프로
가공식품|캔디류|제트글루타민프로
가공식품|캔디류|제트아르기닌프로
가공식품|캔디류|제트아미노프로
가공식품|캔디류|제트타우린프로
가공식품|캔디류|장생도라지캔디 블루
가공식품|캔디류|New 박하맛캔디
가공식품|캔디류|디저트종합캔디
가공식품|캔디류|박하향캔디
가공식품|캔디류|알누드가위박하
가공식품|캔디류|신종합캔디
가공식품|캔디류|New박하맛사탕
가공식품|캔디류|New유가캔디
가공식품|캔디류|옛날콩사탕
가공식품|캔디류|3.7디저트종합
가공식품|캔디류|계피향캔디
가공식품|캔디류|3.7디저트과일종합
가공식품|캔디류|달구나캔디
가공식품|캔디류|New썬팝
가공식품|캔디류|별사탕
가공식품|캔디류|박하향캔디
가공식품|캔디류|밀크릿
가공식품|캔디류|계피맛캔디
가공식품|캔디류|오렌지생강캔디
가공식품|캔디류|신종합캔디
가공식품|캔디류|New자일리톨캔디
가공식품|캔디류|땅콩알사탕
가공식품|캔디류|신콩사탕
가공식품|캔디류|누룽지맛캔디
가공식품|캔디류|자일리톨캔디
가공식품|캔디류|옛날왕사탕
가공식품|캔디류|박하캔디
가공식품|캔디류|야무진 검은콩이랑 고소한 검은깨가 만난캔디
가공식품|캔디류|박하향캔디
가공식품|캔디류|누룽지향캔디
가공식품|캔디류|종합캔디골드
가공식품|캔디류|스위트키스(블루)
가공식품|캔디류|신생강맛캔디
가공식품|캔디류|왕사탕
가공식품|캔디류|New콩맛사탕
가공식품|캔디류|땅콩알사탕
가공식품|캔디류|상큼한 청포도 캔디
가공식품|캔디류|종합제리골드
가공식품|캔디류|현미누룽지맛캔디
가공식품|캔디류|디저트종합캔디
가공식품|캔디류|멜랜드디저트캔디-누룽지향
가공식품|캔디류|디저트타임 박하향 캔디
가공식품|캔디류|땡큐캔디
